hhid,idc,relation,sex,age,marital,born_here,dist_birth,move_year,dist_origin,mig_reason,diff_seeing,diff_hearing,diff_walking,diff_memory,diff_selfcare,diff_communicating,any_disability,can_read,can_write,can_math,school_type,grade_now,school_km,ed_admission,ed_uniform,ed_books,ed_exam,ed_tuition,ed_transport,ed_hostel,ed_other,ed_total,literate,emp_status,earn_month,months_worked,earn_year,emp_status2,earn_second,other_work,earn_other,sold_kind,earn_kind,inc_pension,income_shared_hh,earn_annual
101101315,5,3,1,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101315,6,5,2,74,3,1,,,,,2,2,3,2,2,2,1,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101316,1,1,1,54,2,1,,,,,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,3,150001,10,,,,2,,2,,,1,1500010
101101316,2,2,2,50,2,1,,,,,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101316,3,3,1,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,7,5,250,40000,2500,,,22000,,7200,71950,1,,,,,,,2,,2,,,3,
101101408,1,1,2,49,3,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,9,,,350000,,,2,,2,,,1,350000
101101408,2,3,2,24,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101408,3,3,2,22,1,1,,,,,1,1,1,1,1,4,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101408,4,8,2,28,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101411,1,1,1,55,2,1,,,,,1,1,2,2,1,1,1,1,1,1,,,,,,,,,,,,,1,3,20000,10,,6,45000,2,,2,,,1,200000
101101411,2,2,2,53,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,9,,,,,,2,,2,,,3,
101101411,3,3,1,21,1,1,,,,,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,4,15000,9,,,,2,,2,,,1,135000
101101412,1,1,1,99,2,1,,,,,2,2,4,2,1,1,1,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101412,2,2,2,84,2,1,,,,,1,3,1,1,1,1,1,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101412,3,8,2,45,2,1,,,,,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,6,,,50000,,,2,,2,,,1,50000
101101430,1,1,1,45,2,1,,,,,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,4,20000,10,,,,2,,2,,,1,200000
101101430,2,2,2,45,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,9,,,60000,,,2,,2,,,1,60000
101101430,3,3,1,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,2000,4,,,,2,,2,,,1,8000
101101430,4,3,2,15,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101503,1,1,1,44,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,20000,10,,,,2,,2,,,1,200000
101101503,2,2,2,40,2,1,,,,,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101503,3,3,2,1,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101509,1,1,1,27,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,20000,12,,,,2,,2,,,1,240000
101101509,2,2,2,26,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101509,3,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,1,27,1,,,,,,,,,15000,,,,,,,,,,,,,,
101101509,4,3,1,2,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101509,5,3,1,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101523,1,1,1,45,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,50000,12,,,,2,,2,,,1,600000
101101523,2,2,2,41,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101523,3,3,2,14,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,8,2,,,,,,,,,35000,1,,,,,,,2,,2,,,3,
101101523,4,3,1,9,1,1,,,,,1,1,1,1,1,1,0,,,,2,3,2,,,,,,,,,25000,,,,,,,,,,,,,,
101101523,5,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,2,1,2,,,,,,,,,25000,,,,,,,,,,,,,,
101101523,6,3,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,2,27,2,,,,,,,,,20000,,,,,,,,,,,,,,
101101523,7,3,2,2,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101603,1,1,1,53,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,120000,1,
101101603,2,2,2,52,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,6,,,,,,2,,2,,,3,
101101603,3,3,1,24,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101603,4,3,2,21,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101603,5,8,2,30,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101611,1,1,2,48,2,1,,,,,1,1,2,1,1,1,1,2,,1,,,,,,,,,,,,,0,6,,,,,,2,,2,,,3,
101101611,2,3,2,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,5,,,,,,2,,2,,,3,
101101611,3,3,1,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,8,2,240,1950,2500,450,,,,2400,7540,1,,,,,,,2,,2,,,3,
101101611,4,3,1,12,1,1,,,,,1,1,1,1,1,1,0,1,1,2,1,5,2,460,1950,0,,,,,1800,4210,1,,,,,,,2,,2,,,3,
101101611,5,8,2,24,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101611,6,4,2,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101611,7,4,1,2,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101704,1,1,1,45,3,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,15000,9,,,,2,,2,,,1,135000
101101708,1,1,1,32,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,30000,12,,,,2,,2,,,1,360000
101101708,2,2,2,25,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101708,3,3,1,2,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101708,4,3,2,2,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101713,1,1,1,68,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,9,,,,,,2,,2,,,3,
101101713,2,2,2,59,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101713,3,3,1,26,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,25000,12,,,,2,,2,,,1,300000
101101713,4,8,2,23,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101720,1,1,1,49,2,1,,,,,1,1,2,1,2,1,1,1,1,1,,,,,,,,,,,,,1,4,30000,12,,,,2,,2,,,1,360000
101101720,2,2,2,48,2,1,,,,,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101720,3,3,1,21,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,25000,10,,,,2,,2,,,1,250000
101101720,4,3,1,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101720,5,3,2,16,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,10,3,,,,,,,,,20000,1,,,,,,,2,,2,,,3,
101101720,6,3,2,15,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,9,3,,,,,,,,,20000,1,,,,,,,2,,2,,,3,
101101726,1,1,1,68,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,9,,,,,,2,,2,,,3,
101101726,2,2,2,57,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101727,1,1,1,28,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,35000,12,,,,2,,2,,,1,420000
101101727,2,2,2,24,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101727,3,3,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101727,4,3,2,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101727,5,5,2,60,3,1,,,,,1,1,2,1,1,1,1,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101806,1,1,2,53,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101806,2,3,1,14,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,7,2,50,1500,750,,,,,3500,5800,1,,,,,,,2,,2,,,3,
101101806,3,3,1,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,6,1,50,2000,600,,,,,3000,5650,1,,,,,,,2,,2,,,3,
101101806,4,3,1,11,1,1,,,,,1,1,1,1,1,1,0,1,2,1,1,4,1,50,1200,600,,,,,3000,4850,0,,,,,,,2,,2,,,3,
101101806,5,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,1,50,1000,400,,,,,2500,3950,,,,,,,,,,,,,,
101101808,1,1,2,67,3,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101808,2,8,2,23,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101101808,3,4,1,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101808,4,4,2,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101820,1,1,2,45,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101820,2,3,2,9,1,1,,,,,1,1,1,1,1,1,0,,,,2,3,1,50,1000,500,,,,,3000,4550,,,,,,,,,,,,,,
101101820,3,3,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,2,27,1,50,1000,1200,,,,,3000,5250,,,,,,,,,,,,,,
101101911,1,1,1,55,2,1,,,,,1,1,1,1,4,1,1,1,1,1,,,,,,,,,,,,,1,4,35000,12,,9,50000,2,,2,,,1,420000
101101911,2,2,2,50,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101101911,3,3,2,15,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,9,1,900,2000,2400,0,0,0,0,600,5900,1,,,,,,,2,,2,,,3,
101101911,4,3,1,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,4,1,800,1800,1900,0,0,0,0,500,5000,1,,,,,,,2,,2,,,3,
101101911,5,3,1,8,1,1,,,,,1,1,1,1,1,1,0,,,,1,2,1,500,1500,1800,0,0,0,0,500,4300,,,,,,,,,,,,,,
101101911,6,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101911,7,3,1,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,8,1,800,2000,2100,0,0,0,0,600,5500,1,,,,,,,2,,2,,,3,
101102001,1,1,1,41,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,25000,12,,7,13500,2,,2,,,1,300000
101102001,2,2,2,36,2,1,,,,,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102001,3,3,2,9,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,3,30,2000,2650,,,,,5200,9880,,,,,,,,,,,,,,
101102001,4,3,1,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102024,1,1,2,34,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,6,,,56000,,,2,,2,,,1,56000
101102024,2,3,2,10,1,1,,,,,1,1,1,1,1,1,0,2,,1,4,1,1,,,1200,,,,,,1200,0,5,,,,,,2,,2,,,3,
101102024,3,3,2,7,1,1,,,,,1,1,1,1,1,1,0,,,,4,1,1,,,1200,,,,,,1200,,,,,,,,,,,,,,
101102024,4,3,2,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102112,1,1,1,33,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,15000,7,,6,25000,2,,2,,,1,105000
101102112,2,2,2,29,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,5,,,,,,2,,2,,,3,
101102112,3,3,1,9,1,1,,,,,1,1,1,1,1,1,0,,,,1,3,1,,1500,140,,,,,1800,3440,,,,,,,,,,,,,,
101102112,4,3,2,4,1,1,,,,,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102112,5,3,2,3,1,1,,,,,1,1,3,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102202,1,1,1,51,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,39000,12,,,,2,,2,,,1,468000
101102202,2,2,2,47,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102202,3,3,2,20,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102202,4,3,1,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,12,1,2500,3000,2800,0,0,24000,0,0,32300,1,,,,,,,2,,2,,,3,
101102202,5,3,2,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102202,6,3,2,16,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,10,1,500,2400,2600,0,0,0,0,0,5500,1,,,,,,,2,,2,,,3,
101102202,7,3,1,12,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,6,1,6900,2100,3200,0,0,24000,0,0,36200,1,,,,,,,2,,2,,,3,
101102202,8,3,1,9,1,1,,,,,1,1,1,1,1,1,0,,,,2,3,1,32000,2100,2700,0,0,24000,0,0,60800,,,,,,,,,,,,,,
101102202,9,3,2,7,1,1,,,,,1,1,1,1,1,1,0,,,,2,2,1,6400,1950,2600,0,0,24000,0,0,34950,,,,,,,,,,,,,,
101102202,10,3,2,2,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102207,1,1,1,46,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,3,22000,10,,,,2,,2,,,1,220000
101102207,2,2,2,42,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101102207,3,3,1,21,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,5,,,,,,2,,2,,,3,
101102207,4,3,1,19,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102207,5,3,1,15,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,10,1,250,2500,650,,,,,2400,5800,1,,,,,,,2,,2,,,3,
101102207,6,3,2,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102213,1,1,1,40,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,19500,10,,,,2,,2,,,1,195000
101102213,2,2,2,30,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102213,3,3,2,9,1,1,,,,,1,1,1,1,1,1,0,,,,2,3,1,7500,1650,450,,,,,2400,12000,,,,,,,,,,,,,,
101102213,4,3,1,5,1,1,,,,,1,1,1,1,1,1,0,,,,2,26,2,6500,1450,400,,,,,2400,10750,,,,,,,,,,,,,,
101102213,5,3,1,3,1,1,,,,,1,1,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102221,1,1,2,26,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102324,1,1,1,28,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,15000,12,,,,2,,2,,,1,180000
101102324,2,6,1,26,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,120000,1,
101102324,3,6,1,21,1,1,,,,,1,1,1,1,1,1,0,1,2,1,,,,,,,,,,,,,0,4,100000,10,,,,2,,2,,,1,1000000
101102324,4,9,2,19,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101102328,1,1,1,60,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,16000,10,,,,2,,2,,,1,160000
101102328,2,2,2,55,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101102328,3,3,1,21,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,15000,10,,,,2,,2,,,1,150000
101102328,4,3,1,33,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,22000,10,,,,2,,2,,,1,220000
101102328,5,8,2,29,2,1,,,,,1,1,1,1,1,1,0,1,2,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101102329,1,1,1,55,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,6,,,180000,,,2,,2,,,1,180000
101102329,2,2,2,49,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,5,,,,,,2,,2,,,3,
101102329,3,3,2,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102329,4,3,2,14,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,8,3,130,1800,1600,0,0,0,0,2000,5530,1,,,,,,,2,,2,,,3,
101102329,5,3,2,12,1,1,,,,,1,1,1,4,3,4,1,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101102329,6,3,2,11,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,4,1,50,1800,1500,0,0,0,0,2000,5350,1,,,,,,,2,,2,,,3,
101102329,7,3,1,9,1,1,,,,,1,1,1,1,1,1,0,,,,1,3,1,50,1500,1200,0,0,0,0,1800,4550,,,,,,,,,,,,,,
101102329,8,3,1,7,1,1,,,,,2,1,1,1,2,1,1,,,,1,2,1,50,1700,1100,0,0,0,0,1500,4350,,,,,,,,,,,,,,
101102412,1,1,1,42,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,3,21000,12,,,,2,,2,,,1,252000
101102412,2,2,2,33,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,8000,12,,,,2,,2,,,1,96000
101102412,3,3,2,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,4,1,9500,1600,3200,300,,,,2400,17000,1,,,,,,,2,,2,,,3,
101102412,4,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,2,2,1,9500,1400,2800,300,,,,1800,15800,,,,,,,,,,,,,,
101102412,5,3,1,1,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102412,6,6,1,37,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,25000,12,,,,2,,2,,,1,300000
101102412,7,9,2,31,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102412,8,7,1,5,1,1,,,,,1,1,1,1,1,1,0,,,,2,27,1,11500,1600,2750,300,,,,900,17050,,,,,,,,,,,,,,
101102412,9,7,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,2,25,1,6750,1200,1800,,,,,600,10350,,,,,,,,,,,,,,
101102412,10,6,1,35,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,24000,12,,,,2,,2,,,1,288000
101102412,11,9,2,23,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102412,12,7,2,1,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102412,13,7,2,1,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102413,1,1,1,38,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,50000,12,,,,2,,2,,,1,600000
101102413,2,2,2,30,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102413,3,3,2,6,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102413,4,3,2,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102413,5,9,2,37,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102413,6,7,1,12,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,6,2,18000,2500,4200,600,,,,4800,30100,1,,,,,,,2,,2,,,3,
101102413,7,7,2,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,4,2,18000,2300,3800,600,,,,4000,28700,1,,,,,,,2,,2,,,3,
101102413,8,7,2,6,1,1,,,,,1,1,1,1,1,1,0,,,,2,27,2,12000,1800,3100,450,,,,3000,20350,,,,,,,,,,,,,,
101102413,9,7,2,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102422,1,1,1,39,2,2,104,2002,104,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,35000,12,,,,2,,2,,,1,420000
101102422,2,2,2,35,2,2,311,2003,311,2,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101102422,3,3,1,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,7,4,120,1400,2900,,,8000,,5400,17820,1,,,,,,,2,,2,,,3,
101102422,4,3,1,11,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,5,4,80,1400,2600,,,6400,,4600,15080,1,,,,,,,2,,2,,,3,
101102422,5,3,2,9,1,1,,,,,1,1,1,1,1,1,0,,,,1,3,1,30,1200,2400,,,,,1800,5430,,,,,,,,,,,,,,
101102422,6,3,2,7,1,1,,,,,1,1,1,1,1,1,0,,,,1,27,1,30,1000,1500,,,,,600,3130,,,,,,,,,,,,,,
101102422,7,3,2,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102422,8,5,2,58,3,2,324,2002,104,3,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101102422,9,6,2,18,1,2,104,2002,104,3,1,1,1,1,1,1,0,1,1,1,2,12,2,0,1500,3500,1700,,,,4800,11500,1,,,,,,,2,,2,,,3,
101102425,1,1,2,52,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101102425,2,3,2,18,1,2,426,2006,426,3,2,1,1,1,1,1,1,1,1,1,1,12,4,1370,1600,4000,1520,,9000,,8400,25890,1,,,,,,,2,,2,,,3,
101102425,3,3,2,13,1,2,426,2006,426,3,1,1,1,1,1,1,0,1,1,1,1,7,2,80,140,3000,,,,,4800,8020,1,,,,,,,2,,2,,,3,
101102427,1,1,1,56,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102427,2,2,2,52,2,1,,,,,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102427,3,3,2,22,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102427,4,3,1,19,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102427,5,3,2,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,15,4,8500,1600,3600,1700,,9500,,6400,31300,1,,,,,,,2,,2,,,3,
101102427,6,3,2,14,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,9,3,180,1650,3200,1550,,,,4000,10580,1,,,,,,,2,,2,,,3,
101102427,7,3,1,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,8,2,120,1500,2800,,,,,3600,8020,1,,,,,,,2,,2,,,3,
101102427,8,3,1,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,5,2,30,1300,2400,,,,,2800,6530,1,,,,,,,2,,2,,,3,
101102521,1,1,2,66,3,1,,,,,2,1,1,1,1,1,1,2,,1,,,,,,,,,,,,,0,6,,,24000,,,2,,2,,,1,24000
101102521,2,3,2,43,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
101102521,3,8,2,26,2,1,,,,,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102530,1,1,2,28,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
101102530,2,3,2,7,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,1,30,1350,1900,,,,,2000,5280,,,,,,,,,,,,,,
101102530,3,3,2,1,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101102606,1,1,1,83,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,1,750000,,1,
