hhid,psu,prov_code,urban_rural,dist_code,hhweight,hh_size,n_female,n_child,head_age,tenure,owner_sex,rooms,cook_fuel,light_fuel,water_source,water_dist_band,water_time_band,toilet_type,water_improved,toilet_flush,hh_inc_remit_dom,discordant_inc_remit_dom,hh_inc_remit_for,discordant_inc_remit_for,hh_inc_rent,discordant_inc_rent,hh_inc_other,discordant_inc_other,fies_worried,fies_healthy,fies_fewfoods,fies_skipped,fies_ateless,fies_ranout,fies_hungry,fies_wholeday,n_fies_answered,fies_raw,qty701,owns701,n_tv,has_tv,qty703,owns703,n_fridge,has_fridge,qty705,owns705,n_washer,has_washer,qty707,owns707,n_ac,has_ac,qty709,owns709,n_fan,has_fan,qty711,owns711,qty712,owns712,qty713,owns713,qty714,owns714,qty715,owns715,qty716,owns716,qty717,owns717,qty718,owns718,qty719,owns719,qty720,owns720,qty721,owns721,qty722,owns722,qty723,owns723,n_solar,has_solar,qty725,owns725,qty726,owns726,qty727,owns727,n_motorcycle,has_motorcycle,qty729,owns729,n_car,has_car,qty731,owns731,qty732,owns732,qty733,owns733,qty734,owns734,qty735,owns735
101101708,1011017,1,1,101,110.4378,4,2,2,32,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,10,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101101713,1011017,1,1,101,110.4378,4,2,0,68,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101101720,1011017,1,1,101,110.4378,6,3,0,49,1,1,4,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101101726,1011017,1,1,101,110.4378,2,1,0,68,1,1,2,1,1,1,,,5,1,1,120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101101727,1011017,1,1,101,110.4378,5,4,2,28,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101101806,1011018,1,1,101,305.82779,5,1,4,53,2,1,2,1,1,1,,,5,1,1,220000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101101808,1011018,1,1,101,305.82779,4,3,2,67,2,1,4,1,1,1,,,5,1,1,350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0
101101820,1011018,1,1,101,305.82779,3,3,2,45,2,2,1,1,1,14,1,1,5,0,1,140000,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101101911,1011019,1,1,101,241.44389,7,2,4,55,1,1,6,1,1,1,,,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102001,1011020,1,1,101,245.69031,4,2,1,41,5,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,30000,1,1,1,1,0,1,0,0,0,8,4,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
101102024,1011020,1,1,101,245.69031,4,4,3,34,1,1,1,1,1,14,3,4,5,0,1,164000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102112,1011021,1,1,101,212.27499,5,3,3,33,1,1,2,1,1,8,2,2,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102202,1011022,1,1,101,90.671402,10,6,4,51,4,1,3,2,1,1,,,4,1,1,80000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102207,1011022,1,1,101,90.671402,6,2,1,46,1,1,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102213,1011022,1,1,101,90.671402,5,2,3,40,1,1,4,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,8,4,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,12,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102221,1011022,1,1,101,90.671402,1,1,0,26,1,1,3,1,1,1,,,5,1,1,0,0,240000,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,12,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102324,1011023,1,1,101,136.08549,4,1,0,28,2,1,2,2,1,8,1,1,5,1,1,150000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,8,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
101102328,1011023,1,1,101,136.08549,5,2,0,60,2,1,4,2,1,1,,,5,1,1,15000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,6,1,2,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,13,1,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
101102329,1011023,1,1,101,136.08549,8,5,5,55,1,1,2,2,1,3,,,5,1,1,220000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,11,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102412,1011024,1,1,101,94.736,13,6,7,42,3,1,4,2,1,1,,,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,8,4,0,0,1,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,4,1,2,1,0,0,0,0,1,1,0,0,3,1,0,0,1,1,0,0,18,1,6,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
101102413,1011024,1,1,101,94.736,9,7,6,38,1,1,5,2,1,1,,,5,1,1,0,0,720000,1,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,1,1,0,0,1,1,0,0,2,1,1,1,0,0,0,0,6,1,2,1,0,0,0,0,1,1,0,0,2,1,0,0,1,1,0,0,20,1,5,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
101102422,1011024,1,1,101,94.736,9,6,5,39,3,1,3,2,1,3,,,5,1,1,0,0,300000,1,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102425,1011024,1,1,101,94.736,3,3,1,52,1,1,2,2,1,3,,,5,1,1,360000,1,0,0,0,0,21200,1,0,1,1,0,0,0,0,0,8,2,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,8,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102427,1011024,1,1,101,94.736,8,4,3,56,1,1,2,2,1,3,,,5,1,1,0,0,0,0,0,0,300000,1,1,1,1,0,1,0,0,0,8,4,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102521,1011025,1,1,101,188.5614,3,3,0,66,1,1,2,1,1,8,1,2,5,1,1,265000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102530,1011025,1,1,101,188.5614,3,3,2,28,1,1,4,1,1,14,2,2,5,0,1,300000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102606,1011026,1,1,101,76.342697,3,2,0,83,1,1,2,1,1,14,1,2,5,0,1,250000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102608,1011026,1,1,101,76.342697,6,3,3,55,1,1,3,1,1,13,1,1,5,1,1,50000,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,8,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102609,1011026,1,1,101,76.342697,5,3,2,77,1,1,5,1,1,1,,,5,1,1,250000,1,120000,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,11,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102610,1011026,1,1,101,76.342697,2,1,0,60,1,1,4,1,1,1,,,5,1,1,0,0,450000,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,6,1,1,1,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
101102621,1011026,1,1,101,76.342697,8,4,1,68,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102625,1011026,1,1,101,76.342697,4,2,2,45,1,1,2,1,1,9,1,2,5,1,1,0,0,0,0,0,0,18000,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101102626,1011026,1,1,101,76.342697,2,1,0,62,1,1,2,1,1,14,1,2,5,0,1,160000,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102721,1011027,1,1,101,234.27409,8,5,4,64,1,1,2,2,1,3,,,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,11,1,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
101102906,1011029,1,1,101,328.09109,11,9,7,70,2,1,8,1,1,1,,,5,1,1,350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,1,1,2,1,1,1,2,1,2,1,0,0,0,0,12,1,3,1,0,0,1,1,2,1,1,1,2,1,0,0,0,0,0,0,25,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
101102909,1011029,1,1,101,328.09109,1,1,0,36,5,1,1,3,1,1,,,5,1,1,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101102911,1011029,1,1,101,328.09109,4,3,0,64,5,1,4,3,1,12,2,2,5,0,1,0,0,320000,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,12,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101102913,1011029,1,1,101,328.09109,8,4,4,48,1,1,4,1,1,3,,,5,1,1,75000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,12,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101102917,1011029,1,1,101,328.09109,4,2,2,37,1,2,2,3,1,3,,,5,1,1,280000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,11,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101102922,1011029,1,1,101,328.09109,8,7,4,74,2,1,7,1,1,1,,,5,1,1,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,2,1,2,1,0,0,0,0,8,1,3,1,0,0,1,1,2,1,1,1,3,1,0,0,0,0,0,0,25,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0
101102926,1011029,1,1,101,328.09109,4,2,0,59,2,1,5,1,1,10,1,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,8,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,12,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
101102930,1011029,1,1,101,328.09109,8,3,4,28,2,1,6,1,1,3,,,5,1,1,0,0,0,0,450000,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,1,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,5,1,2,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,15,1,6,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103003,1011030,1,1,101,170.8808,4,2,1,41,1,1,3,3,1,3,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103006,1011030,1,1,101,170.8808,5,2,3,34,3,1,5,1,1,14,3,3,5,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101103009,1011030,1,1,101,170.8808,4,3,2,48,1,1,4,3,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,8,1,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101103106,1011031,1,1,101,169.51131,5,4,2,75,1,1,3,1,1,1,,,5,1,1,250000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103117,1011031,1,1,101,169.51131,4,2,1,35,1,1,4,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,16,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103122,1011031,1,1,101,169.51131,2,1,0,68,1,1,5,1,1,1,,,5,1,1,300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,12,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103126,1011031,1,1,101,169.51131,4,2,0,63,1,1,6,1,1,1,,,5,1,1,280000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,4,1,2,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,14,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0
101103207,1011032,1,1,101,159.9444,6,1,4,40,1,1,1,1,1,1,,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103209,1011032,1,1,101,159.9444,5,1,3,36,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103212,1011032,1,1,101,159.9444,9,3,2,67,1,1,4,1,1,1,,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103218,1011032,1,1,101,159.9444,4,1,1,57,1,1,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103222,1011032,1,1,101,159.9444,6,4,2,37,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
101103223,1011032,1,1,101,159.9444,3,2,0,20,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101103313,1011033,1,1,101,158.46201,2,1,0,77,1,1,3,1,1,13,3,4,5,1,1,120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103321,1011033,1,1,101,158.46201,4,2,0,61,1,2,3,1,1,13,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101103329,1011033,1,1,101,158.46201,3,2,1,45,1,1,4,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101200105,1012001,1,2,101,178.54601,5,3,2,38,1,1,3,2,1,1,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
